Frequency (MHz),Time of Day,Occupancy (%),Field Strength (dBuV/m)
2341.2,703,0,0
2341.2,763,0,0
2341.2,823,0,0
2341.2,883,0,0
2341.8,643,0,0
2341.8,703,0,0
2341.8,763,0,0
2341.8,823,0,0
2341.8,883,0,0
2342.4,643,0,0
2342.4,703,0,0
2342.4,763,0,0
2342.4,823,0,0
2342.4,883,0,0
2343.0,643,0,0
2343.0,703,0,0
2343.0,763,0,0
2343.0,823,0,0
2343.0,883,0,0
2343.6,643,0,0
2343.6,703,0,0
2343.6,763,0,0
2343.6,823,0,0
2343.6,883,0,0
2344.2,643,0,0
2344.2,703,0,0
2344.2,763,0,0
2344.2,823,0,0
2344.2,883,0,0
2344.8,643,0,0
2344.8,703,0,0
2344.8,763,0,0
2344.8,823,0,0
2344.8,883,0,0
2345.4,643,0,0
2345.4,703,0,0
2345.4,763,0,0
2345.4,823,0,0
2345.4,883,0,0
2346.0,643,0,0
2346.0,703,0,0
2346.0,763,0,0
2346.0,823,0,0
2346.0,883,0,0
2346.6,643,0,0
2346.6,703,0,0
2346.6,763,0,0
2346.6,823,0,0
2346.6,883,0,0
2347.2,643,0,0
2347.2,703,0,0
2347.2,763,0,0
2347.2,823,0,0
2347.2,883,0,0
2347.8,643,0,0
2347.8,703,0,0
2347.8,763,0,0
2347.8,823,0,0
2347.8,883,0,0
2348.4,643,0,0
2348.4,703,0,0
2348.4,763,0,0
2348.4,823,0,0
2348.4,883,0,0
2349.0,643,0,0
2349.0,703,0,0
2349.0,763,0,0
2349.0,823,0,0
2349.0,883,0,0
2349.6,643,0,0
2349.6,703,0,0
2349.6,763,0,0
2349.6,823,0,0
2349.6,883,0,0
2350.2,643,0,0
2350.2,703,0,0
2350.2,763,0,0
2350.2,823,0,0
2350.2,883,0,0
2350.8,643,0,0
2350.8,703,0,0
2350.8,763,0,0
2350.8,823,0,0
2350.8,883,0,0
2351.4,643,0,0
2351.4,703,0,0
2351.4,763,0,0
2351.4,823,0,0
2351.4,883,0,0
2352.0,643,0,0
2352.0,703,0,0
2352.0,763,0,0
2352.0,823,0,0
2352.0,883,0,0
2352.6,643,0,0
2352.6,703,0,0
2352.6,763,0,0
2352.6,823,0,0
2352.6,883,0,0
2353.2,643,0,0
2353.2,703,0,0
2353.2,763,0,0
2353.2,823,0,0
2353.2,883,0,0
2353.8,643,0,0
2353.8,703,0,0
2353.8,763,0,0
2353.8,823,0,0
2353.8,883,0,0
2354.4,643,0,0
2354.4,703,0,0
2354.4,763,0,0
2354.4,823,0,0
2354.4,883,0,0
2355.0,643,0,0
2355.0,703,0,0
2355.0,763,0,0
2355.0,823,0,0
2355.0,883,0,0
2355.6,643,0,0
2355.6,703,0,0
2355.6,763,0,0
2355.6,823,0,0
2355.6,883,0,0
2356.2,643,0,0
2356.2,703,0,0
2356.2,763,0,0
2356.2,823,0,0
2356.2,883,0,0
2356.8,643,0,0
2356.8,703,0,0
2356.8,763,0,0
2356.8,823,0,0
2356.8,883,0,0
2357.4,643,0,0
2357.4,703,0,0
2357.4,763,0,0
2357.4,823,0,0
2357.4,883,0,0
2358.0,643,0,0
2358.0,703,0,0
2358.0,763,0,0
2358.0,823,0,0
2358.0,883,0,0
2358.6,643,0,0
2358.6,703,0,0
2358.6,763,0,0
2358.6,823,0,0
2358.6,883,0,0
2359.2,643,0,0
2359.2,703,0,0
2359.2,763,0,0
2359.2,823,0,0
2359.2,883,0,0
2359.8,643,100,87
2359.8,703,100,87
2359.8,763,100,87
2359.8,823,100,87
2359.8,883,100,85
2360.4,643,98,88
2360.4,703,100,88
2360.4,763,100,88
2360.4,823,100,87
2360.4,883,99,85
2361.0,643,97,88
2361.0,703,100,88
2361.0,763,100,88
2361.0,823,100,87
2361.0,883,98,85
2361.6,643,95,87
2361.6,703,100,88
2361.6,763,99,88
2361.6,823,100,88
2361.6,883,94,85
2362.2,643,88,87
2362.2,703,98,87
2362.2,763,96,87
2362.2,823,96,87
2362.2,883,89,84
2362.8,643,91,87
2362.8,703,100,87
2362.8,763,98,87
2362.8,823,98,87
2362.8,883,90,85
2363.4,643,93,87
2363.4,703,99,88
2363.4,763,98,88
2363.4,823,98,88
2363.4,883,90,85
2364.0,643,100,88
2364.0,703,100,89
2364.0,763,100,89
2364.0,823,100,88
2364.0,883,99,86
2364.6,643,99,89
2364.6,703,100,89
2364.6,763,100,89
2364.6,823,100,89
2364.6,883,99,86
2365.2,643,99,90
2365.2,703,100,90
2365.2,763,100,90
2365.2,823,100,90
2365.2,883,99,87
2365.8,643,99,89
2365.8,703,100,90
2365.8,763,100,90
2365.8,823,100,90
2365.8,883,99,87
2366.4,643,100,90
2366.4,703,100,91
2366.4,763,100,90
2366.4,823,100,90
2366.4,883,99,87
2367.0,643,99,89
2367.0,703,100,90
2367.0,763,100,89
2367.0,823,100,89
2367.0,883,99,86
2367.6,643,99,88
2367.6,703,100,90
2367.6,763,100,90
2367.6,823,100,90
2367.6,883,99,87
2368.2,643,99,88
2368.2,703,100,91
2368.2,763,100,90
2368.2,823,100,90
2368.2,883,99,87
2368.8,643,51,85
2368.8,703,67,87
2368.8,763,71,87
2368.8,823,54,87
2368.8,883,27,85
2369.4,643,0,0
2369.4,703,0,0
2369.4,763,0,0
2369.4,823,0,0
2369.4,883,0,0
2370.0,643,0,0
2370.0,703,0,0
2370.0,763,0,0
2370.0,823,0,0
2370.0,883,0,0
2370.6,643,0,0
2370.6,703,0,0
2370.6,763,0,0
2370.6,823,0,0
2370.6,883,0,0
2371.2,643,0,0
2371.2,703,0,0
2371.2,763,0,0
2371.2,823,0,0
2371.2,883,0,0
2371.8,643,0,0
2371.8,703,0,0
2371.8,763,0,0
2371.8,823,0,0
2371.8,883,0,0
2372.4,643,0,0
2372.4,703,0,0
2372.4,763,0,0
2372.4,823,0,0
2372.4,883,0,0
2373.0,643,0,0
2373.0,703,0,0
2373.0,763,0,0
2373.0,823,0,0
2373.0,883,0,0
2373.6,643,0,0
2373.6,703,0,0
2373.6,763,0,0
2373.6,823,0,0
2373.6,883,0,0
2374.2,643,0,0
2374.2,703,0,0
2374.2,763,0,0
2374.2,823,0,0
2374.2,883,0,0
2374.8,643,0,0
2374.8,703,0,0
2374.8,763,0,0
2374.8,823,0,0
2374.8,883,0,0
2375.4,643,0,0
2375.4,703,0,0
2375.4,763,0,0
2375.4,823,0,0
2375.4,883,0,0
2376.0,643,0,0
2376.0,703,0,0
2376.0,763,0,0
2376.0,823,0,0
2376.0,883,0,0
2376.6,643,0,0
2376.6,703,0,0
2376.6,763,0,0
2376.6,823,0,0
2376.6,883,0,0
2377.2,643,0,0
2377.2,703,0,0
2377.2,763,0,0
2377.2,823,0,0
2377.2,883,0,0
2377.8,643,0,0
2377.8,703,0,0
2377.8,763,0,0
2377.8,823,0,0
2377.8,883,0,0
2378.4,643,0,0
2378.4,703,0,0
2378.4,763,0,0
2378.4,823,0,0
2378.4,883,0,0
2379.0,643,0,0
2379.0,703,0,0
2379.0,763,0,0
2379.0,823,0,0
2379.0,883,0,0
2379.6,643,0,0
2379.6,703,0,0
2379.6,763,0,0
2379.6,823,0,0
2379.6,883,0,0
2380.2,643,0,0
2380.2,703,0,0
2380.2,763,0,0
2380.2,823,0,0
2380.2,883,0,0
2380.8,643,0,0
2380.8,703,0,0
2380.8,763,0,0
2380.8,823,0,0
2380.8,883,0,0
2381.4,643,0,0
2381.4,703,0,0
2381.4,763,0,0
2381.4,823,0,0
2381.4,883,0,0
2382.0,643,0,0
2382.0,703,0,0
2382.0,763,0,0
2382.0,823,0,0
2382.0,883,0,0
2382.6,643,0,0
2382.6,703,0,0
2382.6,763,0,0
2382.6,823,0,0
2382.6,883,0,0
2383.2,643,0,0
2383.2,703,0,0
2383.2,763,0,0
2383.2,823,0,0
2383.2,883,0,0
2383.8,643,0,0
2383.8,703,0,0
2383.8,763,0,0
2383.8,823,0,0
2383.8,883,0,0
2384.4,643,0,0
2384.4,703,0,0
2384.4,763,0,0
2384.4,823,0,0
2384.4,883,0,0
2385.0,643,0,0
2385.0,703,0,0
2385.0,763,0,0
2385.0,823,0,0
2385.0,883,0,0
2385.6,643,0,0
2385.6,703,0,0
2385.6,763,0,0
2385.6,823,0,0
2385.6,883,0,0
2386.2,643,0,0
2386.2,703,0,0
2386.2,763,0,0
2386.2,823,0,0
2386.2,883,0,0
2386.8,643,0,0
2386.8,703,0,0
2386.8,763,0,0
2386.8,823,0,0
2386.8,883,0,0
2387.4,643,0,0
2387.4,703,0,0
2387.4,763,0,0
2387.4,823,0,0
2387.4,883,0,0
2388.0,643,0,0
2388.0,703,0,0
2388.0,763,0,0
2388.0,823,0,0
2388.0,883,0,0
2388.6,643,0,0
2388.6,703,0,0
2388.6,763,0,0
2388.6,823,0,0
2388.6,883,0,0
2389.2,643,0,0
2389.2,703,0,0
2389.2,763,0,0
2389.2,823,0,0
2389.2,883,0,0
2389.8,643,0,0
2389.8,703,0,0
2389.8,763,0,0
2389.8,823,0,0
2389.8,883,0,0
2390.4,643,0,0
2390.4,703,0,0
2390.4,763,0,0
2390.4,823,0,0
2390.4,883,0,0
2391.0,643,0,0
2391.0,703,0,0
2391.0,763,0,0
2391.0,823,0,0
2391.0,883,0,0
2391.6,643,0,0
2391.6,703,0,0
2391.6,763,0,0
2391.6,823,0,0
2391.6,883,0,0
2392.2,643,0,0
2392.2,703,0,0
2392.2,763,0,0
2392.2,823,0,0
2392.2,883,0,0
2392.8,643,0,0
2392.8,703,0,0
2392.8,763,0,0
2392.8,823,0,0
2392.8,883,0,0
2393.4,643,0,0
2393.4,703,0,0
2393.4,763,0,0
2393.4,823,0,0
2393.4,883,0,0
2394.0,643,0,0
2394.0,703,0,0
2394.0,763,0,0
2394.0,823,0,0
2394.0,883,0,0
2394.6,643,0,0
2394.6,703,0,0
2394.6,763,0,0
2394.6,823,0,0
2394.6,883,0,0
2395.2,643,0,0
2395.2,703,0,0
2395.2,763,0,0
2395.2,823,0,0
2395.2,883,0,0
2395.8,643,0,0
2395.8,703,0,0
2395.8,763,0,0
2395.8,823,0,0
2395.8,883,0,0
2396.4,643,0,0
2396.4,703,0,0
2396.4,763,0,0
2396.4,823,0,0
2396.4,883,0,0
2397.0,643,0,0
2397.0,703,0,0
2397.0,763,0,0
2397.0,823,0,0
2397.0,883,0,0
2397.6,643,0,0
2397.6,703,0,0
2397.6,763,0,0
2397.6,823,0,0
2397.6,883,0,0
2398.2,643,0,0
2398.2,703,0,0
2398.2,763,0,0
2398.2,823,0,0
2398.2,883,0,0
2398.8,643,0,0
2398.8,703,0,0
2398.8,763,0,0
2398.8,823,0,0
2398.8,883,0,0
2399.4,643,0,0
2399.4,703,0,0
2399.4,763,0,0
2399.4,823,0,0
2399.4,883,0,0
2400.0,643,0,0
2400.0,703,0,0
2400.0,763,0,0
2400.0,823,0,0
2400.0,883,0,0
2400.6,643,0,0
2400.6,703,0,0
2400.6,763,0,0
2400.6,823,0,0
2400.6,883,0,0
2401.2,643,0,0
2401.2,703,0,0
2401.2,763,0,0
2401.2,823,0,0
2401.2,883,0,0
2401.8,643,0,0
2401.8,703,0,0
2401.8,763,0,0
2401.8,823,0,0
2401.8,883,0,0
2402.4,643,0,0
2402.4,703,0,0
2402.4,763,0,0
2402.4,823,0,0
2402.4,883,0,0
2403.0,643,0,0
2403.0,703,0,0
2403.0,763,0,0
2403.0,823,0,0
2403.0,883,0,0
2403.6,643,0,0
2403.6,703,0,0
2403.6,763,0,0
2403.6,823,0,0
2403.6,883,0,0
2404.2,643,0,0
2404.2,703,0,0
2404.2,763,0,0
2404.2,823,0,0
2404.2,883,0,0
2404.8,643,0,0
2404.8,703,0,0
2404.8,763,0,0
2404.8,823,0,0
2404.8,883,0,0
2405.4,643,0,0
2405.4,703,0,0
2405.4,763,0,0
2405.4,823,0,0
2405.4,883,0,0
2406.0,643,0,0
2406.0,703,0,0
2406.0,763,0,0
2406.0,823,0,0
2406.0,883,0,0
2406.6,643,0,0
2406.6,703,0,0
2406.6,763,0,0
2406.6,823,0,0
2406.6,883,0,0
2407.2,643,0,0
2407.2,703,0,0
2407.2,763,0,0
2407.2,823,0,0
2407.2,883,0,0
2407.8,643,0,0
2407.8,703,0,0
2407.8,763,0,0
2407.8,823,0,0
2407.8,883,0,0
2408.4,643,0,0
2408.4,703,0,0
2408.4,763,0,0
2408.4,823,0,0
2408.4,883,0,0
2409.0,643,0,0
2409.0,703,0,0
2409.0,763,0,0
2409.0,823,0,0
2409.0,883,0,0
2409.6,643,0,0
2409.6,703,0,0
2409.6,763,0,0
2409.6,823,0,0
2409.6,883,0,0
2410.2,643,0,0
2410.2,703,0,0
2410.2,763,0,0
2410.2,823,0,0
2410.2,883,0,0
2410.8,643,0,0
2410.8,703,0,0
2410.8,763,0,0
2410.8,823,0,0
2410.8,883,0,0
2411.4,643,0,0
2411.4,703,0,0
2411.4,763,0,0
2411.4,823,0,0
2411.4,883,0,0
2412.0,643,0,0
2412.0,703,0,0
2412.0,763,0,0
2412.0,823,0,0
2412.0,883,0,0
2412.6,643,0,0
2412.6,703,0,0
2412.6,763,0,0
2412.6,823,0,0
2412.6,883,0,0
2413.2,643,0,0
2413.2,703,0,0
2413.2,763,0,0
2413.2,823,0,0
2413.2,883,0,0
2413.8,643,0,0
2413.8,703,0,0
2413.8,763,0,0
2413.8,823,0,0
2413.8,883,0,0
2414.4,643,0,0
2414.4,703,0,0
2414.4,763,0,0
2414.4,823,0,0
2414.4,883,0,0
2415.0,643,0,0
2415.0,703,0,0
2415.0,763,0,0
2415.0,823,0,0
2415.0,883,0,0
2415.6,643,0,0
2415.6,703,0,0
2415.6,763,0,0
2415.6,823,0,0
2415.6,883,0,0
2416.2,643,0,0
2416.2,703,0,0
2416.2,763,0,0
2416.2,823,0,0
2416.2,883,0,0
2416.8,643,0,0
2416.8,703,0,0
2416.8,763,0,0
2416.8,823,0,0
2416.8,883,0,0
2417.4,643,0,0
2417.4,703,0,0
2417.4,763,0,0
2417.4,823,0,0
2417.4,883,0,0
2418.0,643,0,0
2418.0,703,0,0
2418.0,763,0,0
2418.0,823,0,0
2418.0,883,0,0
2418.6,643,0,0
2418.6,703,0,0
2418.6,763,0,0
2418.6,823,0,0
2418.6,883,0,0
2419.2,643,0,0
2419.2,703,0,0
2419.2,763,0,0
2419.2,823,0,0
2419.2,883,0,0
2419.8,643,0,0
2419.8,703,0,0
2419.8,763,0,0
2419.8,823,0,0
2419.8,883,0,0
2420.4,643,0,0
2420.4,703,0,0
2420.4,763,0,0
2420.4,823,0,0
2420.4,883,0,0
2421.0,643,0,0
2421.0,703,0,0
2421.0,763,0,0
2421.0,823,0,0
2421.0,883,0,0
2421.6,643,0,0
2421.6,703,0,0
2421.6,763,0,0
2421.6,823,0,0
2421.6,883,0,0
2422.2,643,0,0
2422.2,703,0,0
2422.2,763,0,0
2422.2,823,0,0
2422.2,883,0,0
2422.8,643,0,0
2422.8,703,0,0
2422.8,763,0,0
2422.8,823,0,0
2422.8,883,0,0
2423.4,643,0,0
2423.4,703,0,0
2423.4,763,0,0
2423.4,823,0,0
2423.4,883,0,0
2424.0,643,0,0
2424.0,703,0,0
2424.0,763,0,0
2424.0,823,0,0
2424.0,883,0,0
2424.6,643,0,0
2424.6,703,0,0
2424.6,763,0,0
2424.6,823,0,0
2424.6,883,0,0
2425.2,643,0,0
2425.2,703,0,0
2425.2,763,0,0
2425.2,823,0,0
2425.2,883,0,0
2425.8,643,0,0
2425.8,703,0,0
2425.8,763,0,0
2425.8,823,0,0
2425.8,883,0,0
2426.4,643,0,0
2426.4,703,0,0
2426.4,763,0,0
2426.4,823,0,0
2426.4,883,0,0
2427.0,643,0,0
2427.0,703,0,0
2427.0,763,0,0
2427.0,823,0,0
2427.0,883,0,0
2427.6,643,0,0
2427.6,703,0,0
2427.6,763,0,0
2427.6,823,0,0
2427.6,883,0,0
2428.2,643,0,0
2428.2,703,0,0
2428.2,763,0,0
2428.2,823,0,0
2428.2,883,0,0
2428.8,643,0,0
2428.8,703,0,0
2428.8,763,0,0
2428.8,823,0,0
2428.8,883,0,0
2429.4,643,0,0
2429.4,703,0,0
2429.4,763,0,0
2429.4,823,0,0
2429.4,883,0,0
2430.0,643,0,0
2430.0,703,0,0
2430.0,763,0,0
2430.0,823,0,0
2430.0,883,0,0
2430.6,643,0,0
2430.6,703,0,0
2430.6,763,0,0
2430.6,823,0,0
2430.6,883,0,0
2431.2,643,0,0
2431.2,703,0,0
2431.2,763,0,0
2431.2,823,0,0
2431.2,883,0,0
2431.8,643,0,0
2431.8,703,0,0
2431.8,763,0,0
2431.8,823,0,0
2431.8,883,0,0
2432.4,643,0,0
2432.4,703,0,0
2432.4,763,0,0
2432.4,823,0,0
2432.4,883,0,0
2433.0,643,0,0
2433.0,703,0,0
2433.0,763,0,0
2433.0,823,0,0
2433.0,883,0,0
2433.6,643,0,0
2433.6,703,0,0
2433.6,763,0,0
2433.6,823,0,0
2433.6,883,0,0
2434.2,643,0,0
2434.2,703,0,0
2434.2,763,0,0
2434.2,823,0,0
2434.2,883,0,0
2434.8,643,0,0
2434.8,703,0,0
2434.8,763,0,0
2434.8,823,0,0
2434.8,883,0,0
2435.4,643,0,0
2435.4,703,0,0
2435.4,763,0,0
2435.4,823,0,0
2435.4,883,0,0
2436.0,643,0,0
2436.0,703,0,0
2436.0,763,0,0
2436.0,823,0,0
2436.0,883,0,0
2436.6,643,0,0
2436.6,703,0,0
2436.6,763,0,0
2436.6,823,0,0
2436.6,883,0,0
2437.2,643,0,0
2437.2,703,0,0
2437.2,763,0,0
2437.2,823,0,0
2437.2,883,0,0
2437.8,643,0,0
2437.8,703,0,0
2437.8,763,0,0
2437.8,823,0,0
2437.8,883,0,0
2438.4,643,0,0
2438.4,703,0,0
2438.4,763,0,0
2438.4,823,0,0
2438.4,883,0,0
2439.0,643,0,0
2439.0,703,0,0
2439.0,763,0,0
2439.0,823,0,0
2439.0,883,0,0
2439.6,643,0,0
2439.6,703,0,0
2439.6,763,0,0
2439.6,823,0,0
2439.6,883,0,0
2440.2,643,0,0
2440.2,703,0,0
2440.2,763,0,0
2440.2,823,0,0
2440.2,883,0,0
2440.8,643,0,0
2440.8,703,0,0
2440.8,763,0,0
2440.8,823,0,0
2440.8,883,0,0
2441.4,643,0,0
2441.4,703,0,0
2441.4,763,0,0
2441.4,823,0,0
2441.4,883,0,0
2442.0,643,0,0
2442.0,703,0,0
2442.0,763,0,0
2442.0,823,0,0
2442.0,883,0,0
2442.6,643,0,0
2442.6,703,0,0
2442.6,763,0,0
2442.6,823,0,0
2442.6,883,0,0
2443.2,643,0,0
2443.2,703,0,0
2443.2,763,0,0
2443.2,823,0,0
2443.2,883,0,0
2443.8,643,0,0
2443.8,703,0,0
2443.8,763,0,0
2443.8,823,0,0
2443.8,883,0,0
2444.4,643,0,0
2444.4,703,0,0
2444.4,763,0,0
2444.4,823,0,0
2444.4,883,0,0
2445.0,643,0,0
2445.0,703,0,0
2445.0,763,0,0
2445.0,823,0,0
2445.0,883,0,0
2445.6,643,0,0
2445.6,703,0,0
2445.6,763,0,0
2445.6,823,0,0
2445.6,883,0,0
2446.2,643,0,0
2446.2,703,0,0
2446.2,763,0,0
2446.2,823,0,0
2446.2,883,0,0
2446.8,643,0,0
2446.8,703,0,0
2446.8,763,0,0
2446.8,823,0,0
2446.8,883,0,0
2447.4,643,0,0
2447.4,703,0,0
2447.4,763,0,0
2447.4,823,0,0
2447.4,883,0,0
2448.0,643,0,0
2448.0,703,0,0
2448.0,763,0,0
2448.0,823,0,0
2448.0,883,0,0
2448.6,643,0,0
2448.6,703,0,0
2448.6,763,0,0
2448.6,823,0,0
2448.6,883,0,0
2449.2,643,0,0
2449.2,703,0,0
2449.2,763,0,0
2449.2,823,0,0
2449.2,883,0,0
2449.8,643,0,0
2449.8,703,0,0
2449.8,763,0,0
2449.8,823,0,0
2449.8,883,0,0
2450.4,643,0,0
2450.4,703,0,0
2450.4,763,0,0
2450.4,823,0,0
2450.4,883,0,0
2451.0,643,0,0
2451.0,703,0,0
2451.0,763,0,0
2451.0,823,0,0
2451.0,883,0,0
2451.6,643,0,0
2451.6,703,0,0
2451.6,763,0,0
2451.6,823,0,0
2451.6,883,0,0
2452.2,643,0,0
2452.2,703,0,0
2452.2,763,0,0
2452.2,823,0,0
2452.2,883,0,0
2452.8,643,0,0
2452.8,703,0,0
2452.8,763,0,0
2452.8,823,0,0
2452.8,883,0,0
2453.4,643,0,0
2453.4,703,0,0
2453.4,763,0,0
2453.4,823,0,0
2453.4,883,0,0
2454.0,643,0,0
2454.0,703,0,0
2454.0,763,0,0
2454.0,823,0,0
2454.0,883,0,0
2454.6,643,0,0
2454.6,703,0,0
2454.6,763,0,0
2454.6,823,0,0
2454.6,883,0,0
2455.2,643,0,0
2455.2,703,0,0
2455.2,763,0,0
2455.2,823,0,0
2455.2,883,0,0
2455.8,643,0,0
2455.8,703,0,0
2455.8,763,0,0
2455.8,823,0,0
2455.8,883,0,0
2456.4,643,0,0
2456.4,703,0,0
2456.4,763,0,0
2456.4,823,0,0
2456.4,883,0,0
2457.0,643,0,0
2457.0,703,0,0
2457.0,763,0,0
2457.0,823,0,0
2457.0,883,0,0
2457.6,643,0,0
2457.6,703,0,0
2457.6,763,0,0
2457.6,823,0,0
2457.6,883,0,0
2458.2,643,0,0
2458.2,703,0,0
2458.2,763,0,0
2458.2,823,0,0
2458.2,883,0,0
2458.8,643,0,0
2458.8,703,0,0
2458.8,763,0,0
2458.8,823,0,0
2458.8,883,0,0
2459.4,643,0,0
2459.4,703,0,0
2459.4,763,0,0
2459.4,823,0,0
2459.4,883,0,0
2460.0,643,0,0
2460.0,703,0,0
2460.0,763,0,0
2460.0,823,0,0
2460.0,883,0,0
2460.6,643,0,0
2460.6,703,0,0
2460.6,763,0,0
2460.6,823,0,0
2460.6,883,0,0
2461.2,643,0,0
2461.2,703,0,0
2461.2,763,0,0
2461.2,823,0,0
2461.2,883,0,0
2461.8,643,0,0
2461.8,703,0,0
2461.8,763,0,0
2461.8,823,0,0
2461.8,883,0,0
2462.4,643,0,0
2462.4,703,0,0
2462.4,763,0,0
2462.4,823,0,0
2462.4,883,0,0
2463.0,643,0,0
2463.0,703,0,0
2463.0,763,0,0
2463.0,823,0,0
2463.0,883,0,0
2463.6,643,0,0
2463.6,703,0,0
2463.6,763,0,0
2463.6,823,0,0
2463.6,883,0,0
2464.2,643,0,0
2464.2,703,0,0
2464.2,763,0,0
2464.2,823,0,0
2464.2,883,0,0
2464.8,643,0,0
2464.8,703,0,0
2464.8,763,0,0
2464.8,823,0,0
2464.8,883,0,0
2465.4,643,0,0
2465.4,703,0,0
2465.4,763,0,0
2465.4,823,0,0
2465.4,883,0,0
2466.0,643,0,0
2466.0,703,0,0
2466.0,763,0,0
2466.0,823,0,0
2466.0,883,0,0
2466.6,643,0,0
2466.6,703,0,0
2466.6,763,0,0
2466.6,823,0,0
2466.6,883,0,0
2467.2,643,0,0
2467.2,703,0,0
2467.2,763,0,0
2467.2,823,0,0
2467.2,883,0,0
2467.8,643,0,0
2467.8,703,0,0
2467.8,763,0,0
2467.8,823,0,0
2467.8,883,0,0
2468.4,643,0,0
2468.4,703,0,0
2468.4,763,0,0
2468.4,823,0,0
2468.4,883,0,0
2469.0,643,0,0
2469.0,703,0,0
2469.0,763,0,0
2469.0,823,0,0
2469.0,883,0,0
2469.6,643,0,0
2469.6,703,0,0
2469.6,763,0,0
2469.6,823,0,0
2469.6,883,0,0
2470.2,643,0,0
2470.2,703,0,0
2470.2,763,0,0
2470.2,823,0,0
2470.2,883,0,0
2470.8,643,0,0
2470.8,703,0,0
2470.8,763,0,0
2470.8,823,0,0
2470.8,883,0,0
2471.4,643,0,0
2471.4,703,0,0
2471.4,763,0,0
2471.4,823,0,0
2471.4,883,0,0
2472.0,643,0,0
2472.0,703,0,0
2472.0,763,0,0
2472.0,823,0,0
2472.0,883,0,0
2472.6,643,0,0
2472.6,703,0,0
2472.6,763,0,0
2472.6,823,0,0
2472.6,883,0,0
2473.2,643,0,0
2473.2,703,0,0
2473.2,763,0,0
2473.2,823,0,0
2473.2,883,0,0
2473.8,643,0,0
2473.8,703,0,0
2473.8,763,0,0
2473.8,823,0,0
2473.8,883,0,0
2474.4,643,0,0
2474.4,703,0,0
2474.4,763,0,0
2474.4,823,0,0
2474.4,883,0,0
2475.0,643,0,0
2475.0,703,0,0
2475.0,763,0,0
2475.0,823,0,0
2475.0,883,0,0
2475.6,643,0,0
2475.6,703,0,0
2475.6,763,0,0
2475.6,823,0,0
2475.6,883,0,0
2476.2,643,0,0
2476.2,703,0,0
2476.2,763,0,0
2476.2,823,0,0
2476.2,883,0,0
2476.8,643,0,0
2476.8,703,0,0
2476.8,763,0,0
2476.8,823,0,0
2476.8,883,0,0
2477.4,643,0,0
2477.4,703,0,0
2477.4,763,0,0
2477.4,823,0,0
2477.4,883,0,0
2478.0,643,0,0
2478.0,703,0,0
2478.0,763,0,0
2478.0,823,0,0
2478.0,883,0,0
2478.6,643,0,0
2478.6,703,0,0
2478.6,763,0,0
2478.6,823,0,0
2478.6,883,0,0
2479.2,643,0,0
2479.2,703,0,0
2479.2,763,0,0
2479.2,823,0,0
2479.2,883,0,0
2479.8,643,0,0
2479.8,703,0,0
2479.8,763,0,0
2479.8,823,0,0
2479.8,883,0,0
2480.4,643,0,0
2480.4,703,0,0
2480.4,763,0,0
2480.4,823,0,0
2480.4,883,0,0
2481.0,643,0,0
2481.0,703,0,0
2481.0,763,0,0
2481.0,823,0,0
2481.0,883,0,0
2481.6,643,0,0
2481.6,703,0,0
2481.6,763,0,0
2481.6,823,0,0
2481.6,883,0,0
2482.2,643,0,0
2482.2,703,0,0
2482.2,763,0,0
2482.2,823,0,0
2482.2,883,0,0
2482.8,643,0,0
2482.8,703,0,0
2482.8,763,0,0
2482.8,823,0,0
2482.8,883,0,0
2483.4,643,0,0
2483.4,703,0,0
2483.4,763,0,0
2483.4,823,0,0
2483.4,883,0,0
2484.0,643,0,0
2484.0,703,0,0
2484.0,763,0,0
2484.0,823,0,0
2484.0,883,0,0
2484.6,643,0,0
2484.6,703,0,0
2484.6,763,0,0
2484.6,823,0,0
2484.6,883,0,0
2485.2,643,0,0
2485.2,703,0,0
2485.2,763,0,0
2485.2,823,0,0
2485.2,883,0,0
2485.8,643,0,0
2485.8,703,0,0
2485.8,763,0,0
2485.8,823,0,0
2485.8,883,0,0
2486.4,643,0,0
2486.4,703,0,0
2486.4,763,0,0
2486.4,823,0,0
2486.4,883,0,0
2487.0,643,0,0
2487.0,703,0,0
2487.0,763,0,0
2487.0,823,0,0
2487.0,883,0,0
2487.6,643,0,0
2487.6,703,0,0
2487.6,763,0,0
2487.6,823,0,0
2487.6,883,0,0
2488.2,643,0,0
2488.2,703,0,0
2488.2,763,0,0
2488.2,823,0,0
2488.2,883,0,0
2488.8,643,0,0
2488.8,703,0,0
2488.8,763,0,0
2488.8,823,0,0
2488.8,883,0,0
2489.4,643,0,0
2489.4,703,0,0
2489.4,763,0,0
2489.4,823,0,0
2489.4,883,0,0
2490.0,643,0,0
2490.0,703,0,0
2490.0,763,0,0
2490.0,823,0,0
2490.0,883,0,0
2490.6,643,0,0
2490.6,703,0,0
2490.6,763,0,0
2490.6,823,0,0
2490.6,883,0,0
2491.2,643,0,0
2491.2,703,0,0
2491.2,763,0,0
2491.2,823,0,0
2491.2,883,0,0
2491.8,643,0,0
2491.8,703,0,0
2491.8,763,0,0
2491.8,823,0,0
2491.8,883,0,0
2492.4,643,0,0
2492.4,703,0,0
2492.4,763,0,0
2492.4,823,0,0
2492.4,883,0,0
2493.0,643,0,0
2493.0,703,0,0
2493.0,763,0,0
2493.0,823,0,0
2493.0,883,0,0
